uid	ec	organism	organism_id
P38254	6.3.2.25	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292
P27621	2.7.8.44	Bacillus subtilis (strain 168)	224308
W0HFK8	3.2.1.8	Rhizopus oryzae (Mucormycosis agent) (Rhizopus arrhizus var. delemar)	64495
Q9HGE1	3.2.1.8	Humicola grisea var. thermoidea	5528
P23618	2.4.2.60	Fusarium oxysporum (Fusarium vascular wilt)	5507
Q6QJ75	3.2.1.8	Aspergillus niger	5061
Q5S7A8	3.2.1.8	Penicillium canescens	5083
P43212	3.2.1.15	Cryptomeria japonica (Japanese cedar) (Cupressus japonica)	3369
I3PLR1	1.14.14.166	Papaver somniferum (Opium poppy)	3469
P18685	1.16.3.1	Ovis aries (Sheep)	9940
Q8KZT5	3.5.3.7	Arthrobacter sp. (strain KUJ 8602)	196628
Q9SZE1	1.1.1.31	Arabidopsis thaliana (Mouse-ear cress)	3702
Q06801	2.4.1.25	Solanum tuberosum (Potato)	4113
P84708	3.2.1.14	Phaseolus vulgaris (Kidney bean) (French bean)	3885
P23797	3.5.1.89	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292
Q8GNT2	1.13.11.50	Acinetobacter johnsonii	40214
D7REY4	1.17.5.2	Pseudomonas sp. (strain CBB1)	765715
P96559	2.4.1.310	Amycolatopsis orientalis (Nocardia orientalis)	31958
B3A0L4	1.10.3.2	Hericium coralloides (Coral tooth fungus) (Hericium ramosum)	100756
P99067	1.2.1.12	Staphylococcus aureus (strain N315)	158879
I3V6B7	1.14.14.167	Papaver somniferum (Opium poppy)	3469
Q10251	3.6.5.3	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	284812
P24294	3.1.1.4	Eristicophis macmahoni (Leaf-nosed viper)	110227
P20254	3.1.1.4	Pseudechis australis (Mulga snake) (King brown snake)	8670
Q9XDN5	2.3.1.222	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P24293	3.1.1.4	Eristicophis macmahoni (Leaf-nosed viper)	110227
P07037	3.1.1.4	Aspidelaps scutatus (Shield-nose snake)	8607
Q9SGW8	2.7.1.67	Arabidopsis thaliana (Mouse-ear cress)	3702
P33197	1.1.1.42	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	300852
Q83WS0	6.3.4.3	Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1) (Methylobacterium extorquens)	272630
P25498	3.1.1.4	Naja oxiana (Central Asian cobra) (Oxus cobra)	8657
Q75SP7	3.5.1.100	Pseudomonas sp.	306
P27195	3.4.21.26	Elizabethkingia miricola (Chryseobacterium miricola)	172045
Q9HVW7	2.5.1.7	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	208964
Q8BVQ5	3.1.1.89	Mus musculus (Mouse)	10090
Q39189	3.6.4.13	Arabidopsis thaliana (Mouse-ear cress)	3702
P84058	2.5.1.7	Staphylococcus aureus (strain N315)	158879
P0AAF3	7.5.2.12	Escherichia coli (strain K12)	83333
B6DZC8	3.2.1.153	Triticum aestivum (Wheat)	4565
Q9Z2Y0	2.3.1.13	Rattus norvegicus (Rat)	10116
Q00384	4.1.3.16	Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4)	264203
I3PLR0	1.14.14.163	Papaver somniferum (Opium poppy)	3469
Q7KT91	3.2.1.45	Drosophila melanogaster (Fruit fly)	7227
Q6L738	4.2.3.124	Streptomyces kanamyceticus	1967
Q83BZ9	6.3.2.4	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)	227377
O50660	4.2.2.3	Azotobacter chroococcum mcd 1	355
Q9AVK0	2.1.1.158	Coffea arabica (Arabian coffee)	13443
Q07993	1.1.1.9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292
Q5XD48	5.3.1.1	Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394)	286636
P49428	2.3.2.23	Komagataella pastoris (Yeast) (Pichia pastoris)	4922
O04104	1.7.3.3	Glycine max (Soybean) (Glycine hispida)	3847
Q62728	3.1.3.48	Rattus norvegicus (Rat)	10116
B8M9H9	3.1.1.73	Talaromyces stipitatus (strain ATCC 10500 / CBS 375.48 / QM 6759 / NRRL 1006) (Penicillium stipitatum)	441959
Q74HC2	2.7.1.113	Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533)	257314
F8UL80	4.2.3.23	Tanacetum parthenium (Feverfew) (Matricaria parthenium)	127999
Q8NS80	3.1.3.15	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025)	196627
P11838	3.4.23.22	Cryphonectria parasitica (Chestnut blight fungus) (Endothia parasitica)	5116
S4UX02	1.14.13.190	Salvia miltiorrhiza (Chinese sage)	226208
Q9ZPC0	5.4.4.2	Catharanthus roseus (Madagascar periwinkle) (Vinca rosea)	4058
O94142	1.14.14.86	Gibberella fujikuroi (Bakanae and foot rot disease fungus) (Fusarium fujikuroi)	5127
Q66HG3	3.4.13.20	Rattus norvegicus (Rat)	10116
P86012	3.1.1.74	Colletotrichum kahawae (Coffee berry disease fungus)	34407
B3RFJ6	1.14.14.129	Petunia hybrida (Petunia)	4102
Q8YJ29	5.1.1.8	Brucella melitensis biotype 1 (strain 16M / ATCC 23456 / NCTC 10094)	224914
P86043	3.1.1.4	Struthio camelus (Common ostrich)	8801
P93554	2.7.4.6	Saccharum officinarum (Sugarcane)	4547
Q59654	4.1.1.23	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	208964
Q9X9Q7	5.99.1.4	Sphingobium xenophagum	121428
O94286	1.13.11.54	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	284812
P0DJR1	3.1.1.4	Crotalus horridus (Timber rattlesnake)	35024
Q3J4D7	5.4.99.2	Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)	272943
Q8W404	2.5.1.93	Lithospermum erythrorhizon (Purple gromwell) (Lithospermum officinale var. erythrorhizon)	34254
P0DJR2	3.1.1.4	Crotalus horridus (Timber rattlesnake)	35024
B3EWG8	3.1.1.4	Porthidium nasutum (Hognosed pitviper) (Bothrops nasutus)	74558
P32396	4.99.1.1	Bacillus subtilis (strain 168)	224308
Q9ZAA7	7.2.4.5	Acidaminococcus fermentans (strain ATCC 25085 / DSM 20731 / VR4)	591001
Q766C2	3.4.23.12	Nepenthes gracilis (Slender pitcher plant)	150966
E3VWK3	1.14.13.170	Streptomyces exfoliatus (Streptomyces hydrogenans)	1905
O66647	6.1.1.11	Aquifex aeolicus (strain VF5)	224324
Q9Y7F7	3.4.24.20	Armillaria mellea (Shoestring root rot fungus) (Honey mushroom)	47429
E2E2N7	4.2.3.100	Origanum vulgare (Wild marjoram)	39352
P29023	3.2.1.14	Zea mays (Maize)	4577
Q7TPZ8	3.4.17.1	Mus musculus (Mouse)	10090
O59828	5.1.1.1	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	284812
P86011	3.1.1.74	Colletotrichum gloeosporioides (Anthracnose fungus) (Glomerella cingulata)	474922
Q9USQ7	6.3.1.14	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	284812
Q6F9G0	1.2.1.24	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)	62977
Q6T1X6	1.1.1.281	Aneurinibacillus thermoaerophilus	143495
F1SWA0	1.1.1.326	Zingiber zerumbet (Shampoo ginger) (Amomum zerumbet)	311405
P22850	4.1.1.39	Allochromatium vinosum (Chromatium vinosum)	1049
P28790	2.3.1.16	Pseudomonas fragi	296
P20605	2.7.7.n1	Escherichia coli (strain K12)	83333
Q8GSN8	2.3.1.171	Dahlia pinnata (Pinnate dahlia) (Dahlia variabilis)	101596
P53306	2.4.1.198	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292
A0A144YEA5	2.5.1.21	Botryococcus braunii (Green alga)	38881
P32395	4.1.1.37	Bacillus subtilis (strain 168)	224308
P27035	3.2.1.4	Streptomyces lividans	1916
Q6VMW0	2.1.1.88	Mentha piperita (Peppermint) (Mentha aquatica x Mentha spicata)	34256
Q8RMG1	1.5.5.2	Bacillus subtilis subsp. natto	86029
A7NY33	1.11.1.7	Vitis vinifera (Grape)	29760
A4YEN2	1.2.1.75	Metallosphaera sedula (strain ATCC 51363 / DSM 5348 / JCM 9185 / NBRC 15509 / TH2)	399549
O51419	2.7.4.6	Borrelia burgdorferi (strain ATCC 35210 / B31 / CIP 102532 / DSM 4680)	224326
O66605	3.4.21.53	Aquifex aeolicus (strain VF5)	224324
P18014	2.3.2.27	Shigella flexneri	623
A6H757	3.1.3.2	Bos taurus (Bovine)	9913
P16426	2.3.1.183	Streptomyces hygroscopicus	1912
A0A077EWA5	2.1.1.336	Narcissus aff. pseudonarcissus MK-2014 (Daffodil)	1540222
P12256	3.5.1.11	Lysinibacillus sphaericus (Bacillus sphaericus)	1421
P65457	2.5.1.7	Staphylococcus aureus (strain N315)	158879
Q97T38	2.8.1.13	Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)	170187
Q01679	1.10.3.2	Phlebia radiata (White-rot fungus)	5308
Q49135	3.5.4.9	Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1) (Methylobacterium extorquens)	272630
Q63NG7	5.1.1.8	Burkholderia pseudomallei (strain K96243)	272560
O07293	3.5.2.6	Pseudomonas aeruginosa	287
Q04616	1.3.99.4	Rhodococcus opacus (Nocardia opaca)	37919
P09961	3.2.1.1	Dictyoglomus thermophilum (strain ATCC 35947 / DSM 3960 / H-6-12)	309799
Q4VKU9	1.14.99.44	Methylomonas sp.	418
P83483	7.1.2.2	Arabidopsis thaliana (Mouse-ear cress)	3702
P10282	3.1.27.3	Gibberella fujikuroi (Bakanae and foot rot disease fungus) (Fusarium fujikuroi)	5127
Q99J77	2.5.1.57	Mus musculus (Mouse)	10090
Q4J7W0	3.2.1.28	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	330779
P9WFF9	3.6.1.27	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
P52837	2.8.2.27	Flaveria chlorifolia (Clasping yellowtops)	4228
C5B2R8	1.5.1.47	Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1) (Methylobacterium extorquens)	272630
Q09719	3.6.4.13	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	284812
Q9D1M7	5.2.1.8	Mus musculus (Mouse)	10090
Q54MB4	6.3.5.4	Dictyostelium discoideum (Slime mold)	44689
O86224	2.7.1.166	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	71421
P38103	1.17.1.8	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	208964
P04193	4.1.1.22	Lactobacillus buchneri	1581
P39346	1.1.1.264	Escherichia coli (strain K12)	83333
S5FU55	3.13.1.5	Acidithiobacillus thiooxidans (Thiobacillus thiooxidans)	930
S5FT07	3.13.1.5	Acidithiobacillus thiooxidans (Thiobacillus thiooxidans)	930
Q01767	2.6.1.36	Streptomyces clavuligerus	1901
Q74HC3	2.7.1.76	Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533)	257314
Q1QU27	1.1.1.313	Chromohalobacter salexigens (strain DSM 3043 / ATCC BAA-138 / NCIMB 13768)	290398
Q39TV7	3.7.1.21	Geobacter metallireducens (strain GS-15 / ATCC 53774 / DSM 7210)	269799
Q7XB14	2.5.1.116	Hordeum vulgare (Barley)	4513
P28522	3.2.2.22	Zea mays (Maize)	4577
Q12036	2.7.8.7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292
Q55500	2.5.1.39	Synechocystis sp. (strain PCC 6803 / Kazusa)	1111708
P59957	4.3.2.10	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	233413
P10938	2.1.1.28	Bos taurus (Bovine)	9913
O32449	3.4.11.5	Serratia marcescens	615
Q66431	3.4.19.12	Dugbe virus (isolate ArD44313) (DUGV)	766194
P00337	1.1.1.27	Gallus gallus (Chicken)	9031
O26347	3.5.4.19	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	187420
Q6V1L5	2.7.2.8	Synechococcus elongatus (strain PCC 7942 / FACHB-805) (Anacystis nidulans R2)	1140
P09219	7.1.2.2	Bacillus sp. (strain PS3)	2334
P25405	1.1.1.1	Saara hardwickii (Indian spiny-tailed lizard) (Uromastyx hardwickii)	40250
P25406	1.1.1.1	Saara hardwickii (Indian spiny-tailed lizard) (Uromastyx hardwickii)	40250
Q8CWR6	2.4.1.337	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	171101
P76518	2.8.3.19	Escherichia coli (strain K12)	83333
O94671	1.1.1.3	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	284812
D5IGG6	1.18.1.2	Sphingomonas sp.	28214
Q2RI42	1.2.7.10	Moorella thermoacetica (strain ATCC 39073 / JCM 9320)	264732
W8P8Q3	3.2.1.67	Kali turgidum (Prickly saltwort) (Salsola kali)	151250
Q5FVR2	2.4.2.4	Rattus norvegicus (Rat)	10116
P9WFT5	6.1.1.3	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
P61076	1.8.1.9	Plasmodium falciparum (isolate 3D7)	36329
P9WH73	1.17.4.1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
Q9KWS3	4.1.1.77	Pseudomonas sp.	306
O23877	1.18.1.2	Oryza sativa subsp. japonica (Rice)	39947
Q767F1	2.1.1.325	Bombyx mori (Silk moth)	7091
P21961	3.4.17.1	Rattus norvegicus (Rat)	10116
Q8K1Q0	2.3.1.97	Rattus norvegicus (Rat)	10116
Q869Y7	2.3.1.61	Dictyostelium discoideum (Slime mold)	44689
P04801	6.1.1.3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292
Q0KBD1	5.3.1.35	Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337) (Ralstonia eutropha)	381666
Q8VCY8	3.1.3.4	Mus musculus (Mouse)	10090
Q5SJX7	6.1.1.11	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	300852
A0A0D4BS77	2.1.1.47	Streptomyces griseus	1911
O34847	2.1.3.15	Bacillus subtilis (strain 168)	224308
Q8YLG0	3.1.4.53	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	103690
P23755	4.1.1.39	Galdieria sulphuraria (Red alga)	130081
Q9USJ1	2.8.1.2	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	284812
Q12189	5.3.1.6	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292
O34138	1.5.1.38	Streptomyces viridifaciens	48665
Q8TH08	2.4.2.48	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	186497
P9WN69	5.3.1.9	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
Q84LA1	3.2.1.153	Triticum aestivum (Wheat)	4565
P11187	3.2.1.17	Bacillus phage phi29 (Bacteriophage phi-29)	10756
P32775	2.4.1.18	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292
P42206	4.2.1.40	Pseudomonas putida (Arthrobacter siderocapsulatus)	303
Q8K157	5.1.3.3	Mus musculus (Mouse)	10090
A7J2C6	3.1.1.6	Hypocrea jecorina (Trichoderma reesei)	51453
Q57B94	5.1.1.8	Brucella abortus biovar 1 (strain 9-941)	262698
E3RV84	4.2.1.66	Pyrenophora teres f. teres (strain 0-1) (Barley net blotch fungus) (Drechslera teres f. teres)	861557
Q9R4A1	3.2.2.9	Klebsiella pneumoniae	573
P0A078	3.4.11.18	Staphylococcus aureus (strain Mu50 / ATCC 700699)	158878
Q64148	1.14.14.138	Mesocricetus auratus (Golden hamster)	10036
P86206	5.6.1.7	Mesocricetus auratus (Golden hamster)	10036
Q58661	2.7.4.6	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	243232
D4B5F9	3.5.1.104	Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371) (Trichophyton mentagrophytes)	663331
O34899	2.5.1.17	Bacillus subtilis (strain 168)	224308
Q54D04	1.1.1.37	Dictyostelium discoideum (Slime mold)	44689
P42415	3.7.1.22	Bacillus subtilis (strain 168)	224308
Q8GXJ1	3.5.1.98	Arabidopsis thaliana (Mouse-ear cress)	3702
Q9ZCD3	3.4.11.18	Rickettsia prowazekii (strain Madrid E)	272947
Q92G53	3.1.4.4	Rickettsia conorii (strain ATCC VR-613 / Malish 7)	272944
Q3KRD0	6.1.1.12	Rattus norvegicus (Rat)	10116
Q9N0V4	2.5.1.18	Bos taurus (Bovine)	9913
Q9PP65	2.5.1.7	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	192222
O33406	1.12.99.6	Oligotropha carboxidovorans (strain ATCC 49405 / DSM 1227 / KCTC 32145 / OM5)	504832
Q8GQN9	6.2.1.25	Thauera aromatica	59405
Q5BD29	3.2.1.21	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	227321
Q8FYS0	5.1.1.8	Brucella suis biovar 1 (strain 1330)	204722
Q12291	2.1.1.312	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292
A5BFI4	1.14.14.126	Vitis vinifera (Grape)	29760
Q8U176	6.1.1.3	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	186497
O67050	3.5.4.33	Aquifex aeolicus (strain VF5)	224324
P46225	5.3.1.1	Secale cereale (Rye)	4550
P17290	1.14.16.4	Oryctolagus cuniculus (Rabbit)	9986
Q9HLE2	3.2.1.28	Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165)	273075
P20703	3.6.4.12	Enterobacteria phage T4 (Bacteriophage T4)	10665
P47968	5.3.1.6	Mus musculus (Mouse)	10090
P56191	6.3.2.4	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	85962
Q9R013	3.4.22.41	Mus musculus (Mouse)	10090
Q5UPZ0	6.5.1.2	Acanthamoeba polyphaga mimivirus (APMV)	212035
Q9LFP0	2.4.2.7	Arabidopsis thaliana (Mouse-ear cress)	3702
P39840	5.1.3.3	Bacillus subtilis (strain 168)	224308
P32951	3.4.23.24	Candida parapsilosis (Yeast)	5480
P24703	1.17.1.8	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)	227377
P19465	3.5.4.16	Bacillus subtilis (strain 168)	224308
P42419	5.3.99.11	Bacillus subtilis (strain 168)	224308
A5U866	2.1.1.79	Mycobacterium tuberculosis (strain ATCC 25177 / H37Ra)	419947
Q57501	1.5.1.36	Escherichia coli	562
Q9SC13	2.5.1.45	Senecio vernalis (Spring groundsel)	93496
Q8EEB1	2.6.1.109	Shewanella oneidensis (strain MR-1)	211586
P9WKJ5	4.2.1.9	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
P9WN53	1.4.4.2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
Q8ZIE7	6.3.2.4	Yersinia pestis	632
O08399	5.6.2.2	Treponema pallidum (strain Nichols)	243276
P9WHU7	1.5.1.2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
Q9HW09	1.1.1.169	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	208964
O57936	2.7.1.78	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	70601
P29166	1.12.7.2	Clostridium pasteurianum	1501
P86231	1.2.4.2	Mesocricetus auratus (Golden hamster)	10036
Q9HLV3	2.7.1.45	Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165)	273075
Q9KP62	2.5.1.7	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	243277
P30967	1.14.16.1	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)	243365
P51176	2.3.2.13	Bos taurus (Bovine)	9913
O95455	4.2.1.46	Homo sapiens (Human)	9606
Q84KP0	1.1.1.219	Pyrus communis (Pear) (Pyrus domestica)	23211
Q9LHS7	2.3.1.15	Arabidopsis thaliana (Mouse-ear cress)	3702
Q70XE6	3.2.1.154	Beta vulgaris (Sugar beet)	161934
Q03505	1.1.1.1	Oryctolagus cuniculus (Rabbit)	9986
Q93GB7	5.3.1.1	Lactobacillus delbrueckii subsp. lactis	29397
Q8L1A7	4.3.3.6	Bacillus circulans	1397
Q5SGX2	6.1.1.20	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	300852
P9WFX3	4.1.3.27	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
Q9P999	3.2.1.177	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) (Sulfolobus solfataricus)	273057
P65836	5.4.99.23	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0DMC6	2.7.13.3	Escherichia coli	562
A6T6Z0	6.1.1.11	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)	272620
P29599	3.4.21.62	Bacillus lentus	1467
P40110	1.17.1.8	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025)	196627
Q6G2G3	1.17.1.8	Bartonella henselae (strain ATCC 49882 / DSM 28221 / Houston 1) (Rochalimaea henselae)	283166
P19921	1.2.5.3	Oligotropha carboxidovorans (strain ATCC 49405 / DSM 1227 / KCTC 32145 / OM5)	504832
Q93LJ4	5.4.99.5	Salmonella typhimurium	90371
Q59309	1.2.1.12	Clostridium pasteurianum	1501
P18798	1.14.13.25	Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath)	243233
Q72G08	1.17.7.4	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303)	882
Q7Z8P9	2.7.4.6	Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) (Aspergillus fumigatus)	330879
P20371	1.13.11.3	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)	62977
A7QEU4	1.11.1.7	Vitis vinifera (Grape)	29760
P77756	6.3.4.20	Escherichia coli (strain K12)	83333
Q5E9K0	3.4.25.1	Bos taurus (Bovine)	9913
Q6Q874	2.5.1.122	Leptosphaeria maculans (Blackleg fungus) (Phoma lingam)	5022
P45213	1.8.4.11	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	71421
Q9RCI2	2.8.4.3	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
P0A5W9	1.17.4.1	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	233413
P19640	4.6.1.18	Odocoileus virginianus virginianus (Virginia white-tailed deer)	9875
Q8K363	3.6.4.13	Mus musculus (Mouse)	10090
P60959	2.5.1.145	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
Q9CPT3	3.1.3.29	Mus musculus (Mouse)	10090
Q58605	2.5.1.6	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	243232
Q86S40	2.7.1.147	Caenorhabditis elegans	6239
Q55664	4.1.2.13	Synechocystis sp. (strain PCC 6803 / Kazusa)	1111708
Q12691	7.2.2.3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292
P54324	6.3.5.5	Geobacillus stearothermophilus (Bacillus stearothermophilus)	1422
P06267	1.3.7.7	Marchantia polymorpha (Liverwort) (Marchantia aquatica)	3197
Q9K1F1	1.17.1.8	Neisseria meningitidis serogroup B (strain MC58)	122586
P43099	4.1.1.17	Lactobacillus sp. (strain 30a)	1593
P13708	2.4.1.13	Glycine max (Soybean) (Glycine hispida)	3847
Q8CU87	2.7.13.3	Staphylococcus epidermidis (strain ATCC 12228)	176280
P9WFF3	2.4.2.9	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332
Q7T6X9	5.6.2.1	Acanthamoeba polyphaga mimivirus (APMV)	212035
Q01841	2.3.2.13	Gallus gallus (Chicken)	9031
P48526	6.1.1.5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292
P96110	1.4.1.3	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	243274
Q15GI4	1.1.1.318	Ocimum basilicum (Sweet basil)	39350
Q8DQD0	5.4.2.7	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	171101
Q9JYL2	3.5.1.18	Neisseria meningitidis serogroup B (strain MC58)	122586
P58314	4.1.2.13	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	186497
Q81Q29	6.3.2.4	Bacillus anthracis	1392
D4GZM5	2.7.7.85	Haloferax volcanii (strain ATCC 29605 / DSM 3757 / JCM 8879 / NBRC 14742 / NCIMB 2012 / VKM B-1768 / DS2) (Halobacterium volcanii)	309800
Q2G0D9	2.7.13.3	Staphylococcus aureus (strain NCTC 8325)	93061
Q42798	1.14.14.93	Glycine max (Soybean) (Glycine hispida)	3847
Q5JIZ3	2.5.1.128	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1) (Pyrococcus kodakaraensis (strain KOD1))	69014
Q06734	6.3.4.5	Streptomyces lavendulae	1914
P42270	4.2.1.163	Escherichia coli	562
Q03773	3.2.1.39	Glycine max (Soybean) (Glycine hispida)	3847
Q9SHH7	2.5.1.18	Arabidopsis thaliana (Mouse-ear cress)	3702
P58162	1.8.1.8	Escherichia coli O157:H7	83334
Q43578	5.5.1.19	Nicotiana tabacum (Common tobacco)	4097
C0HK48	3.4.21.4	Cassia leiandra (Marimari)	1884235
Q47RM6	2.5.1.88	Thermobifida fusca (strain YX)	269800
Q8TMG0	2.1.1.100	Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A)	188937
P13446	2.5.1.61	Euglena gracilis	3039
P23530	2.7.3.9	Enterococcus faecalis (strain ATCC 700802 / V583)	226185
P04047	2.7.1.21	Gallus gallus (Chicken)	9031
O58677	4.1.1.39	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	70601
P52279	3.4.11.5	Xanthomonas citri (Xanthomonas campestris pv. citri)	346
Q88P88	2.5.1.7	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / NCIMB 11950 / KT2440)	160488
Q8K4B7	1.14.13.8	Rattus norvegicus (Rat)	10116
